"","variant_group","week","weeks_since","share","total_shares_by_week","rescaled_share"
"47","BA.2",2022-07-09,27,0.231671243906021,0.99108401794365,0.233755402883707
"48","BA.2",2022-07-23,29,0.093721110373736,0.985353509895504,0.0951141995563349
"49","BA.2",2022-08-06,31,0.036742373835295,0.974997435652767,0.0376845850991349
"50","BA.2",2022-08-20,33,0.01291546667926,0.9640529182725,0.0133970515875865
"51","BA.2",2022-09-03,35,0.004947595531121,0.94134549037699,0.00525587638300534
"52","BA.2",2022-09-17,37,0.005569594562985,0.919583760522075,0.00605664736817772
"53","BA.2",2022-10-01,39,0.009200401487761,0.895386042131578,0.0102753461131227
"54","BA.2",2022-10-15,41,0.016606115357717,0.856501218848279,0.0193883149168742
"55","BA.2",2022-10-29,43,0.018608026017319,0.833214319121909,0.0223328207284403
"56","BA.2",2022-11-12,45,0.020924409851431,0.794265067845116,0.0263443662557137
"57","BA.2",2022-11-26,47,0.015983870252967,0.786939613055438,0.0203114317640037
"58","BA.2",2022-12-10,49,0.015395189460832,0.806175656267441,0.0190965695145287
"59","BA.2",2022-12-24,51,0.014532069675624,0.823216127253545,0.0176528000296916
"60","BA.2",2023-01-07,53,0.014121905900538,0.842143650414072,0.0167689988443117
"61","BA.2",2023-01-21,55,0.004829035140574,0.848853198272991,0.00568889314477317
"62","BA.2",2023-02-04,57,0.007615497102961,0.860423441248713,0.00885087125463342
"63","BA.2",2023-02-18,59,0.00264194351621,0.878088986093644,0.00300874234622076
"64","BA.2",2023-03-04,61,0.004018538631499,0.857144166642683,0.00468828790755127
"65","BA.2",2023-03-18,63,0.001882174867205,0.865455509978347,0.00217477946064736
"66","BA.2",2023-04-01,65,0.000769044680055,0.871842639928218,0.000882091153649377
"67","BA.2",2023-04-15,67,0.00050631898921,0.868225266807714,0.000583165462428467
"68","BA.2",2023-04-29,69,0.001767026958987,0.862981262675021,0.0020475843861426
"69","BA.2",2023-05-13,71,0.000527831201907,0.829652060259833,0.000636207908338939
"70","BA.2",2023-05-27,73,0.001105984207243,0.781296751752961,0.00141557507408235
"71","BA.2",2023-06-10,75,0.001568328239956,0.726520156429615,0.00215868510470974
"72","BA.2",2023-07-08,79,0.000769893988036,0.655021692160518,0.00117537174302822
"73","BA.2",2023-07-22,81,0.001320029376075,0.640166806580966,0.00206200846795709
"74","BA.2",2023-08-05,83,0.000378311146051,0.604351841291647,0.000625978312968249
"75","BA.2",2023-09-16,89,0.001803523744456,0.532886361295823,0.00338444343005957
"76","BA.2",2023-09-30,91,0.001041434821673,0.532251576252749,0.00195665897131783
"77","BA.2",2023-10-14,93,0.002738921903074,0.539416352461558,0.0050775655772675
"78","BA.2",2023-11-11,97,0.000766248442233,0.585695240646601,0.00130827158743354
"79","BA.2",2023-11-25,99,0.000719437259249,0.596412727376446,0.00120627415584125
"80","BA.2",2023-12-09,101,0.00051457824884,0.688117945333943,0.000747805303333974
"81","BA.2",2023-12-23,103,0.001865729806013,0.729452172527089,0.00255771368745045
"82","BA.2",2024-01-06,105,0.001151385949925,0.830800447845831,0.00138587545650753
"83","BA.2",2024-01-20,107,0.000813739257865,0.893389678210953,0.000910844704960711
"84","BA.2",2024-02-03,109,0.001253532595001,0.90765170683153,0.00138107226105142
"85","BA.2",2024-03-16,115,0.001139853848144,0.790251564932986,0.00144239366136613
"86","BA.2",2024-04-27,121,0.001323711709119,0.646944904001429,0.00204609650826784
"87","BA.2",2024-05-11,123,0.002995186252519,0.661119212163612,0.00453047831224992
"88","BA.2",2024-06-08,127,0.001037206035107,0.676575811463407,0.00153302263771973
"89","BA.2",2024-07-06,131,0.000568549439777,0.770649726793636,0.000737753378752894
"90","BA.2",2024-08-31,139,0.00069792359136,0.80778321577236,0.000863998629499478
"91","BA.2",2024-10-12,145,1.0183634913e-05,0.767659741271275,1.32658186505072e-05
"92","BA.2",2024-10-26,147,5.397771019e-06,0.689540423596369,7.82807045720013e-06
"93","BA.4/5",2022-01-08,1,4.9429067076e-05,0.938351806509672,5.26764767042525e-05
"94","BA.4/5",2022-01-22,3,2.3290871468e-05,0.989631502256089,2.3534892952481e-05
"95","BA.4/5",2022-02-05,5,4.6492568799e-05,0.997074055005213,4.66290026960504e-05
"96","BA.4/5",2022-03-05,9,0.00145329372026,0.99886242172215,0.00145494883845401
"97","BA.4/5",2022-04-02,13,0.000156075519044,0.996100577118341,0.000156686505990707
"98","BA.4/5",2022-04-16,15,0.000351715461875,0.995049234865292,0.000353465385984257
"99","BA.4/5",2022-04-30,17,0.004222958013998,0.991995805306943,0.00425703212796483
"100","BA.4/5",2022-05-14,19,0.015270320698619,0.993582276227243,0.0153689544026513
"101","BA.4/5",2022-05-28,21,0.068136591464281,0.993705328408396,0.0685682058014265
"102","BA.4/5",2022-06-11,23,0.215155787765979,0.995614262472372,0.216103561264471
"103","BA.4/5",2022-06-25,25,0.482848286628723,0.993859748516115,0.485831413687536
"104","BA.4/5",2022-07-09,27,0.758959017693997,0.99108401794365,0.765786758693499
"105","BA.4/5",2022-07-23,29,0.890997529029846,0.985353509895504,0.904241493110768
"106","BA.4/5",2022-08-06,31,0.938178703188896,0.974997435652767,0.962237098152755
"107","BA.4/5",2022-08-20,33,0.950827687978745,0.9640529182725,0.986281634500465
"108","BA.4/5",2022-09-03,35,0.935618020594121,0.94134549037699,0.993915656003647
"109","BA.4/5",2022-09-17,37,0.909886274486781,0.919583760522075,0.989454483156827
"110","BA.4/5",2022-10-01,39,0.864825529977679,0.895386042131578,0.965868898200439
"111","BA.4/5",2022-10-15,41,0.765765544492751,0.856501218848279,0.894062410702067
"112","BA.4/5",2022-10-29,43,0.627415656112135,0.833214319121909,0.753006329479963
"113","BA.4/5",2022-11-12,45,0.45200572127942,0.794265067845116,0.569086743932647
"114","BA.4/5",2022-11-26,47,0.301951938890852,0.786939613055438,0.383704078281773
"115","BA.4/5",2022-12-10,49,0.195563046640018,0.806175656267441,0.242581185774657
"116","BA.4/5",2022-12-24,51,0.126887672115118,0.823216127253545,0.154136523707871
"117","BA.4/5",2023-01-07,53,0.085881449282169,0.842143650414072,0.101979572297365
"118","BA.4/5",2023-01-21,55,0.057450588006759,0.848853198272991,0.0676802397913366
"119","BA.4/5",2023-02-04,57,0.04005691036582,0.860423441248713,0.0465548803594731
"120","BA.4/5",2023-02-18,59,0.031695045530796,0.878088986093644,0.0360954823859001
"121","BA.4/5",2023-03-04,61,0.015175813809037,0.857144166642683,0.017705089061597
"122","BA.4/5",2023-03-18,63,0.00790495146066,0.865455509978347,0.00913386230663408
"123","BA.4/5",2023-04-01,65,0.004097167868167,0.871842639928218,0.00469943505918033
"124","BA.4/5",2023-04-15,67,0.002624836750329,0.868225266807714,0.00302322087443963
"125","BA.4/5",2023-04-29,69,0.001984087983146,0.862981262675021,0.00229910899455202
"126","BA.4/5",2023-05-13,71,0.000263915600954,0.829652060259833,0.000318103954170072
"127","BA.4/5",2023-05-27,73,0.002293615369126,0.781296751752961,0.00293565199647882
"128","BA.4/5",2023-06-10,75,0.000497233588248,0.726520156429615,0.000684404395180978
"129","BA.4/5",2023-06-24,77,0.001695001963526,0.687621019780635,0.00246502348643551
"130","BA.4/5",2023-07-08,79,0.002645931905136,0.655021692160518,0.00403945691692848
"131","BA.4/5",2023-07-22,81,0.001045901444741,0.640166806580966,0.00163379518273839
"132","BA.4/5",2023-10-14,93,0.000647139910143,0.539416352461558,0.0011997039155188
"133","BQ",2022-01-22,3,7.6243595686e-05,0.989631502256089,7.70424097375493e-05
"134","BQ",2022-02-05,5,3.5614852095e-05,0.997074055005213,3.57193649922159e-05
"135","BQ",2022-02-19,7,3.008989006e-05,0.999187271470871,3.01143648634611e-05
"136","BQ",2022-09-03,35,0.000658168413793,0.94134549037699,0.000699178378736819
"137","BQ",2022-09-17,37,0.003928438061849,0.919583760522075,0.00427197415885064
"138","BQ",2022-10-01,39,0.020760184153915,0.895386042131578,0.0231857357352732
"139","BQ",2022-10-15,41,0.073627920821309,0.856501218848279,0.0859635914124151
"140","BQ",2022-10-29,43,0.187190636992455,0.833214319121909,0.224660849791597
"141","BQ",2022-11-12,45,0.320322558283806,0.794265067845116,0.403294279519126
"142","BQ",2022-11-26,47,0.468670964241028,0.786939613055438,0.595561535428782
"143","BQ",2022-12-10,49,0.589296370744705,0.806175656267441,0.730977630201738
"144","BQ",2022-12-24,51,0.65742626786232,0.823216127253545,0.798607128914807
"145","BQ",2023-01-07,53,0.667559087276458,0.842143650414072,0.792690281459971
"146","BQ",2023-01-21,55,0.573317512869835,0.848853198272991,0.675402430050639
"147","BQ",2023-02-04,57,0.416952833533287,0.860423441248713,0.484590276769044
"148","BQ",2023-02-18,59,0.276829726994037,0.878088986093644,0.315263864344285
"149","BQ",2023-03-04,61,0.20208603143692,0.857144166642683,0.235766676483915
"150","BQ",2023-03-18,63,0.133121155202389,0.865455509978347,0.153816289419337
"151","BQ",2023-04-01,65,0.078820599243045,0.871842639928218,0.0904069101845427
"152","BQ",2023-04-15,67,0.03673557844013,0.868225266807714,0.042311114228683
"153","BQ",2023-04-29,69,0.01982016582042,0.862981262675021,0.0229670870940842
"154","BQ",2023-05-13,71,0.009134860476479,0.829652060259833,0.0110104716350829
"155","BQ",2023-05-27,73,0.001919184869621,0.781296751752961,0.00245640963605059
"156","BQ",2023-06-10,75,0.005671201099176,0.726520156429615,0.00780597902065973
"157","BQ",2023-06-24,77,0.005773739423602,0.687621019780635,0.00839668837558797
"158","BQ",2023-07-08,79,0.000769893988036,0.655021692160518,0.00117537174302822
"159","BQ",2023-07-22,81,0.00052295072237,0.640166806580966,0.000816897591368413
"160","BQ",2023-08-05,83,0.000418555835495,0.604351841291647,0.00069256980271698
"161","BQ",2023-08-19,85,0.000304238375975,0.573112237703754,0.000530853044063357
"162","BQ",2023-11-25,99,0.000719437259249,0.596412727376446,0.00120627415584125
"163","BQ",2023-12-09,101,0.00051457824884,0.688117945333943,0.000747805303333974
"164","BQ",2024-08-03,135,0.000763022748288,0.798161047569011,0.00095597592818137
"165","EG/HV",2022-02-05,5,3.5614852095e-05,0.997074055005213,3.57193649922159e-05
"166","EG/HV",2023-03-04,61,0.000185693017556,0.857144166642683,0.000216641522841291
"167","EG/HV",2023-04-15,67,0.001547174295411,0.868225266807714,0.00178199639489834
"168","EG/HV",2023-04-29,69,0.003061689436436,0.862981262675021,0.00354780522921847
"169","EG/HV",2023-05-13,71,0.004269865341485,0.829652060259833,0.00514657354089828
"170","EG/HV",2023-05-27,73,0.011553218588233,0.781296751752961,0.0147872348916229
"171","EG/HV",2023-06-10,75,0.034028075635433,0.726520156429615,0.0468370702922537
"172","EG/HV",2023-06-24,77,0.034974899142981,0.687621019780635,0.0508636271097976
"173","EG/HV",2023-07-08,79,0.062277693301439,0.655021692160518,0.0950772990372621
"174","EG/HV",2023-07-22,81,0.112891213619151,0.640166806580966,0.176346559144617
"175","EG/HV",2023-08-05,83,0.194126213900745,0.604351841291647,0.321213903288273
"176","EG/HV",2023-08-19,85,0.228957587853074,0.573112237703754,0.399498689419757
"177","EG/HV",2023-09-02,87,0.285722622647882,0.562223020766396,0.508201571430495
"178","EG/HV",2023-09-16,89,0.329817179590463,0.532886361295823,0.61892591656586
"179","EG/HV",2023-09-30,91,0.368505232036114,0.532251576252749,0.692351603034282
"180","EG/HV",2023-10-14,93,0.416511327028274,0.539416352461558,0.77215183619773
"181","EG/HV",2023-10-28,95,0.461867064237595,0.572202986106277,0.80717346020947
"182","EG/HV",2023-11-11,97,0.477003961801529,0.585695240646601,0.814423489722952
"183","EG/HV",2023-11-25,99,0.470383226871491,0.596412727376446,0.788687439553235
"184","EG/HV",2023-12-09,101,0.423285283148289,0.688117945333943,0.615134783242528
"185","EG/HV",2023-12-23,103,0.292525634169578,0.729452172527089,0.401020992447198
"186","EG/HV",2024-01-06,105,0.175917588174343,0.830800447845831,0.211744695889942
"187","EG/HV",2024-01-20,107,0.080519770272077,0.893389678210953,0.0901283865662304
"188","EG/HV",2024-02-03,109,0.031504550948739,0.90765170683153,0.0347099561556673
"189","EG/HV",2024-02-17,111,0.015931313857436,0.894119389937259,0.0178178820823402
"190","EG/HV",2024-03-02,113,0.0120685454458,0.834767392836513,0.0144573752513158
"191","EG/HV",2024-03-16,115,0.00259627122432,0.790251564932986,0.00328537308817625
"192","EG/HV",2024-04-27,121,0.001323711709119,0.646944904001429,0.00204609650826784
"193","EG/HV",2024-08-03,135,0.001526045496576,0.798161047569011,0.00191195185636274
"194","EG/HV",2024-08-17,137,0.00086144474335,0.808578271884471,0.00106538200852506
"195","JN.1",2022-02-19,7,5.2442625019e-05,0.999187271470871,5.24852813044755e-05
"196","JN.1",2022-04-02,13,0.00050636078231,0.996100577118341,0.000508343026740202
"197","JN.1",2022-04-16,15,0.00011945181177,0.995049234865292,0.000120046131974737
"198","JN.1",2022-05-14,19,7.8420234786e-05,0.993582276227243,7.89267649618022e-05
"199","JN.1",2022-12-10,49,8.8197935838e-05,0.806175656267441,0.000109402876596836
"200","JN.1",2023-09-02,87,0.000283519650111,0.562223020766396,0.000504283246396633
"201","JN.1",2023-09-16,89,0.000780005357228,0.532886361295823,0.00146373676243328
"202","JN.1",2023-09-30,91,0.000853525649291,0.532251576252749,0.0016036131922805
"203","JN.1",2023-10-28,95,0.002415465191007,0.572202986106277,0.00422134321151265
"204","JN.1",2023-11-11,97,0.031482104212046,0.585695240646601,0.0537516818085974
"205","JN.1",2023-11-25,99,0.069805502891541,0.596412727376446,0.117042275738494
"206","JN.1",2023-12-09,101,0.216189294937066,0.688117945333943,0.314174766699551
"207","JN.1",2023-12-23,103,0.411869017989375,0.729452172527089,0.564627858413952
"208","JN.1",2024-01-06,105,0.636542552150786,0.830800447845831,0.766179837530501
"209","JN.1",2024-01-20,107,0.806612658314407,0.893389678210953,0.902867671282793
"210","JN.1",2024-02-03,109,0.870785102248192,0.90765170683153,0.95938243237372
"211","JN.1",2024-02-17,111,0.877238735556602,0.894119389937259,0.981120357560033
"212","JN.1",2024-03-02,113,0.816490881145001,0.834767392836513,0.978105862964521
"213","JN.1",2024-03-16,115,0.758382625877857,0.790251564932986,0.95967241259708
"214","JN.1",2024-03-30,117,0.675203368067741,0.735361811704933,0.918192048214042
"215","JN.1",2024-04-13,119,0.603775426745415,0.737826472148299,0.818316297309619
"216","JN.1",2024-04-27,121,0.449760347604751,0.646944904001429,0.695206569868518
"217","JN.1",2024-05-11,123,0.341945752501487,0.661119212163612,0.51722253144394
"218","JN.1",2024-05-25,125,0.198872711509466,0.66182167083025,0.300492897520237
"219","JN.1",2024-06-08,127,0.125115290284157,0.676575811463407,0.184924273325021
"220","JN.1",2024-06-22,129,0.093423835933208,0.724157063290476,0.129010460118558
"221","JN.1",2024-07-06,131,0.04979970306158,0.770649726793636,0.0646204122705351
"222","JN.1",2024-07-20,133,0.045964336488396,0.768890990410001,0.0597800430251967
"223","JN.1",2024-08-03,135,0.034796385793016,0.798161047569011,0.0435956952534788
"224","JN.1",2024-08-17,137,0.032576523022726,0.808578271884471,0.0402886450891182
"225","JN.1",2024-08-31,139,0.019621500512585,0.80778321577236,0.024290552377749
"226","JN.1",2024-09-14,141,0.00960956234485,0.821236741729082,0.0117013302700235
"227","JN.1",2024-09-28,143,0.025849747471512,0.814306675456465,0.0317444867525147
"228","JN.1",2024-10-12,145,0.005418049753644,0.767659741271275,0.00705787924305044
"229","JN.1",2024-10-26,147,0.002754273504252,0.689540423596369,0.00399436118608798
"230","KP/LB",2024-02-17,111,0.000949340523221,0.894119389937259,0.00106176035762698
"231","KP/LB",2024-03-02,113,0.005093612708152,0.834767392836513,0.00610183477680419
"232","KP/LB",2024-03-16,115,0.028132813982665,0.790251564932986,0.0355998206533772
"233","KP/LB",2024-03-30,117,0.058944267453626,0.735361811704933,0.0801568241855856
"234","KP/LB",2024-04-13,119,0.134051045402884,0.737826472148299,0.181683702690381
"235","KP/LB",2024-04-27,121,0.19453713297844,0.646944904001429,0.300701237114947
"236","KP/LB",2024-05-11,123,0.316178273409606,0.661119212163612,0.47824699024381
"237","KP/LB",2024-05-25,125,0.462948959320784,0.66182167083025,0.699507102479763
"238","KP/LB",2024-06-08,127,0.54911118466407,0.676575811463407,0.811603334556646
"239","KP/LB",2024-06-22,129,0.630733227357268,0.724157063290476,0.870989539881442
